,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
28,[  6  95 269],[ 90  95 226],[  6  95 269],[ 80  95 269],[90 91 80],[  6  95 269],[  6  95 269],[ 90  95 226],[  6  95 269],[  6  95 269],[  6  95 269],[  6  95 269],269,True,False,True,True,False,True,True,False,True,True,True,True
29,[ 87 267 215],[132 215 256],[267  87 215],[215   1 244],[271  91  72],[267  87 215],[215 267  87],[132 215 256],[267  87 215],[ 87 267 215],[ 87 267 215],[ 87 267 215],110,False,False,False,False,False,False,False,False,False,False,False,False
30,[202 220   6],[123 187 238],[202 220   6],[  6 220 238],[91 92 24],[202 220   6],[202 220   6],[202 220   6],[202 220   6],[202 220   6],[202 220   6],[202 220   6],202,True,False,True,False,False,True,True,True,True,True,True,True
31,[ 23 269 220],[ 80 269 220],[ 23 269 220],[220  80 269],[ 89  90 220],[221 269 220],[231 220 269],[ 23 269 220],[ 23 269 220],[ 23 269 220],[ 23 269 220],[ 23 269 220],269,True,True,True,True,False,True,True,True,True,True,True,True
32,[259   5  95],[95  5 19],[259   5  95],[30  5 95],[90 91 86],[30  5 95],[259   5  95],[259   5  95],[259   5  95],[259   5  95],[259   5  95],[259   5  95],246,False,False,False,False,False,False,False,False,False,False,False,False
33,[ 24 229   5],[24 26  5],[ 24 229   5],[229 111   5],[ 92 271  26],[ 24 229   5],[205 229   5],[ 24 229   5],[ 24 229   5],[ 24 229   5],[ 24 229   5],[ 24 229   5],111,False,False,False,True,False,False,False,False,False,False,False,False
34,[ 42 215  95],[ 95 187 215],[ 42 215  95],[ 42  95 215],[ 90  91 187],[ 42 215  95],[ 53 215  95],[ 42  95 215],[ 42 215  95],[ 42 215  95],[ 42 215  95],[ 42 215  95],42,True,False,True,True,False,True,False,True,True,True,True,True
35,[221 188  95],[188  95 247],[221 188  95],[188 221  95],[ 91  92 247],[221 188  95],[221 188  95],[221 188  95],[221 188  95],[221 188  95],[221 188  95],[221 188  95],221,True,False,True,True,False,True,True,True,True,True,True,True
36,[10 95  6],[ 10 244  95],[10 95  6],[  6 244  95],[271  91  95],[10 95  6],[10 95  6],[10 95  6],[10 95  6],[10 95  6],[10 95  6],[10 95  6],10,True,True,True,False,False,True,True,True,True,True,True,True
37,[ 92 267 215],[263 267 215],[ 92 267 215],[157  92 215],[271  90 215],[ 92 267 215],[ 92 215 267],[ 92 267 215],[ 92 267 215],[ 92 267 215],[ 92 267 215],[ 92 267 215],157,False,False,False,True,False,False,False,False,False,False,False,False
38,[ 7 62  6],[62  6  7],[ 7 62  6],[199  62   6],[ 92 271   7],[ 7 62  6],[ 7 62  6],[ 7 62  6],[ 7 62  6],[ 7 62  6],[ 7 62  6],[ 7 62  6],7,True,True,True,False,True,True,True,True,True,True,True,True
39,[  1 200 140],[140 200   1],[  1 200 140],[200 140   1],[90 91  1],[  1 200 140],[  1 200 140],[  1 200 140],[  1 200 140],[  1 200 140],[  1 200 140],[  1 200 140],1,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 91  30 259],[ 91 259  30],[ 91  30 259],[ 91 259  30],[271  90 259],[ 91 259  30],[ 91  30 259],[ 91  30 259],[ 91  30 259],[ 91  30 259],[ 91  30 259],[ 91  30 259],30,True,True,True,True,False,True,True,True,True,True,True,True
41,[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],5,True,True,True,True,True,True,True,True,True,True,True,True
0,[151 129 198],[ 65  33 271],[151 129 198],[198 129 264],[91 92 33],[ 65  33 271],[ 65  33 271],[ 65  33 271],[151 129 198],[151 129 198],[151 129 198],[151 129 198],264,False,False,False,True,False,False,False,False,False,False,False,False
1,[229 209  10],[ 49 209 187],[229 209  10],[ 10 164 209],[90 91 49],[ 49 209 187],[ 49 209 187],[ 49 209 187],[229 209  10],[229 209  10],[229 209  10],[229 209  10],209,True,True,True,True,False,True,True,True,True,True,True,True
2,[188   6 124],[258 238 271],[188 124   6],[  6 244 238],[271  92   6],[258 238 271],[258 238 271],[258 238 271],[188 124   6],[188   6 124],[188   6 124],[188   6 124],132,False,False,False,False,False,False,False,False,False,False,False,False
3,[208 188 260],[178 188 260],[208 188 260],[182 178 260],[271  91 231],[178 188 260],[178 188 260],[178 188 260],[208 188 260],[208 188 260],[208 188 260],[208 188 260],54,False,False,False,False,False,False,False,False,False,False,False,False
4,[161 208 188],[ 24 133  67],[161 208 188],[ 86 188 208],[90 91 67],[ 24 133  67],[ 24 133  67],[ 24 133  67],[161 188 208],[161 208 188],[161 208 188],[161 208 188],36,False,False,False,False,False,False,False,False,False,False,False,False
5,[123 198  95],[198  95 123],[123 198  95],[198 167  95],[271  91  95],[123 198  95],[198  95 123],[198  95 123],[123 198  95],[123 198  95],[123 198  95],[123 198  95],181,False,False,False,False,False,False,False,False,False,False,False,False
6,[206 236  23],[206  23 244],[244 236  23],[206  23 244],[92 87 25],[25 23 20],[206  23 244],[206  23 244],[ 20 236  23],[206 236  23],[206 236  23],[206 236  23],25,False,False,False,False,True,True,False,False,False,False,False,False
7,[140 198 156],[156 247 232],[140 198 156],[140 198 156],[ 91  92 243],[247 198 156],[156 247 232],[156 247 232],[140 198 156],[140 198 156],[140 198 156],[140 198 156],243,False,False,False,False,True,False,False,False,False,False,False,False
8,[181 198 258],[181 198 258],[ 46 258 198],[181 198 157],[271  91 181],[258 198 181],[181 198 258],[181 198 258],[ 46 258 198],[181 198 258],[181 198 258],[181 198 258],181,True,True,False,True,True,True,True,True,False,True,True,True
9,[164 208  10],[ 10   2 208],[164 208  10],[208 164  10],[ 92   2 271],[164 208  10],[ 10   2 208],[ 10   2 208],[164 208  10],[164 208  10],[164 208  10],[164 208  10],2,False,True,False,False,True,False,True,True,False,False,False,False
10,[181 258   6],[181   6 258],[181 258   6],[258 181   6],[ 91  90 258],[258 181   6],[181   6 258],[181   6 258],[181 258   6],[181 258   6],[181 258   6],[181 258   6],181,True,True,True,True,False,True,True,True,True,True,True,True
11,[ 35 182 208],[ 35 182 208],[ 35 182 208],[ 35 208 182],[91 92 35],[ 35 182 208],[ 35 182 208],[ 35 182 208],[ 35 182 208],[ 35 182 208],[ 35 182 208],[ 35 182 208],182,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 92   2 161],[ 92   2 161],[ 92   2 161],[ 92   2 161],[ 92   2 271],[ 92   2 161],[ 92   2 161],[ 92   2 161],[ 92   2 161],[ 92   2 161],[ 92   2 161],[ 92   2 161],2,True,True,True,True,True,True,True,True,True,True,True,True
13,[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],222,True,True,True,True,True,True,True,True,True,True,True,True
14,[253  92   6],[192  18  24],[253  92   6],[ 92   6 192],[ 91 206 271],[92 24  6],[192  18  24],[192  18  24],[253  92   6],[253  92   6],[253  92   6],[253  92   6],116,False,False,False,False,False,False,False,False,False,False,False,False
15,[163 253  21],[ 21  52 142],[163 253  21],[110  21 142],[271  91 165],[253  52  21],[253 231  21],[ 21  52 142],[163 253  21],[163 253  21],[163 253  21],[163 253  21],195,False,False,False,False,False,False,False,False,False,False,False,False
16,[143 215  45],[243  45 215],[143 215  45],[110 215  45],[ 90  91 148],[143 215  45],[143 215  45],[243  45 215],[143 215  45],[143 215  45],[143 215  45],[143 215  45],243,False,True,False,False,False,False,False,True,False,False,False,False
17,[202 156 124],[124   7   8],[202 156 124],[124 156   8],[92 87  8],[202 156 124],[202 156 124],[124   7   8],[202 156 124],[202 156 124],[202 156 124],[202 156 124],8,False,True,False,True,True,False,False,True,False,False,False,False
18,[253  28  94],[ 94 245 146],[253  28  94],[ 28 245  94],[ 91 271  94],[253  28  94],[ 28 146  94],[ 94 245 146],[253  28  94],[253  28  94],[253  28  94],[253  28  94],245,False,True,False,True,False,False,False,True,False,False,False,False
19,[154   6 215],[ 53 215 187],[154   6 215],[215 167   1],[ 92 167 271],[105   6 215],[ 53 215   6],[ 53 215 187],[154   6 215],[154   6 215],[154   6 215],[154   6 215],105,False,False,False,False,False,True,False,False,False,False,False,False
20,[163 129 267],[214 267 238],[163 129 267],[267 129 238],[271  91 242],[163 267 129],[163 129 267],[214 267 238],[163 129 267],[163 129 267],[163 129 267],[163 129 267],242,False,False,False,False,True,False,False,False,False,False,False,False
21,[151 267 262],[262 203 238],[151 267 262],[151 262 238],[ 90  91 151],[151 267 262],[151 267 262],[262 203 238],[151 267 262],[151 267 262],[151 267 262],[151 267 262],238,False,True,False,True,False,False,False,True,False,False,False,False
22,[185 253   6],[  6 243  67],[185 253   6],[185 253   6],[ 90  91 185],[185  67   6],[185 253   6],[  6 243  67],[185 253   6],[185 253   6],[185 253   6],[185 253   6],67,False,True,False,False,False,True,False,True,False,False,False,False
23,[205 236 163],[163  81 205],[205 236 163],[205 236 163],[ 90  91 236],[205 236 163],[236 205 163],[163  81 205],[205 236 163],[205 236 163],[205 236 163],[205 236 163],81,False,True,False,False,False,False,False,True,False,False,False,False
24,[259 215 143],[259 215 143],[259 215 143],[259 215 143],[271  90 259],[259 215 143],[259 215 143],[259 215 143],[259 215 143],[259 215 143],[259 215 143],[259 215 143],143,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 30 208 124],[208  30 124],[ 30 208 124],[ 30 208 124],[271  90 124],[ 30 208 124],[ 30 208 124],[208  30 124],[ 30 208 124],[ 30 208 124],[ 30 208 124],[ 30 208 124],30,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 268  28],[271 268  28],[271 268  28],[271 268  28],[271  90 268],[271 268  28],[271 268  28],[271 268  28],[271 268  28],[271 268  28],[271 268  28],[271 268  28],268,True,True,True,True,True,True,True,True,True,True,True,True
27,[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],215,True,True,True,True,True,True,True,True,True,True,True,True
28,[196 260  95],[260  95  19],[196 260  95],[260  95  43],[ 92 271 196],[196 260  95],[196 260  95],[260  95  19],[196 260  95],[196 260  95],[196 260  95],[196 260  95],19,False,True,False,False,False,False,False,True,False,False,False,False
29,[122 126 255],[188 255  19],[122 126 255],[ 80 126 255],[ 92 167 271],[122 255 126],[122 255 126],[188 255  19],[122 126 255],[122 126 255],[122 126 255],[122 126 255],19,False,True,False,False,False,False,False,True,False,False,False,False
30,[ 97  13 255],[ 80 255  13],[ 97  13 255],[ 80  13 255],[271  90  97],[ 97 255  13],[ 97  13 255],[ 97 255  13],[ 97  13 255],[ 97  13 255],[ 97  13 255],[ 97  13 255],80,False,True,False,True,False,False,False,False,False,False,False,False
31,[163  10 209],[150 238 187],[163  10 209],[ 10 209 238],[271  91  22],[209  24  10],[209  10 150],[209  24  10],[163  10 209],[163  10 209],[163  10 209],[163  10 209],209,True,False,True,True,False,True,True,True,True,True,True,True
32,[ 87 156 269],[101 269 203],[ 87 156 269],[  1 156 269],[271  90  87],[ 87 156 269],[ 87 269 156],[ 87 156 269],[ 87 156 269],[ 87 156 269],[ 87 156 269],[ 87 156 269],61,False,False,False,False,False,False,False,False,False,False,False,False
33,[156  31 269],[232  31 142],[156  31 269],[142  31 269],[ 91  90 269],[156  31 269],[156  31 269],[156  31 269],[156  31 269],[156  31 269],[156  31 269],[156  31 269],142,False,True,False,True,False,False,False,False,False,False,False,False
34,[208 198  87],[208 247 232],[208 198  87],[208 198  87],[ 91  92 247],[247 198  87],[232 198  87],[247 198  87],[208 198  87],[208 198  87],[208 198  87],[208 198  87],158,False,False,False,False,False,False,False,False,False,False,False,False
35,[ 30 229   6],[229  30 101],[ 30 229   6],[163 229   6],[92 91 30],[ 30 229   6],[101   6 229],[ 30 229   6],[ 30 229   6],[ 30 229   6],[ 30 229   6],[ 30 229   6],165,False,False,False,False,False,False,False,False,False,False,False,False
36,[149 185 196],[ 42 160 231],[149 185 196],[185  42 196],[92 87 42],[149 185 196],[160 196 231],[149 185 196],[149 185 196],[149 185 196],[149 185 196],[149 185 196],42,False,True,False,True,True,False,False,False,False,False,False,False
37,[236  30 126],[ 30 126 247],[236  30 126],[ 30 167 126],[ 92 167 271],[ 30 247 126],[236  30 126],[ 30 247 126],[236  30 126],[236  30 126],[236  30 126],[236  30 126],247,False,True,False,False,False,True,False,True,False,False,False,False
38,[243 161 229],[229  54 161],[243 161 229],[161 243 229],[ 91  86 229],[243 161 229],[243 161 229],[243 161 229],[243 161 229],[243 161 229],[243 161 229],[243 161 229],243,True,False,True,True,False,True,True,True,True,True,True,True
39,[ 24 161 163],[163 161  24],[ 24 163 161],[161  24 163],[271  92 163],[161 163  24],[ 24 161 163],[161 163  24],[ 24 161 163],[ 24 161 163],[ 24 161 163],[ 24 161 163],24,True,True,True,True,False,True,True,True,True,True,True,True
40,[271 156 140],[271 156 140],[271 156 140],[271 156 140],[271  91 140],[271 156 140],[271 156 140],[271 156 140],[271 156 140],[271 156 140],[271 156 140],[271 156 140],140,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],156,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 57 107 156],[107  33 142],[ 57 107 156],[156 142 107],[ 91  92 263],[107  33 142],[107  33 142],[107  33 142],[ 57 107 156],[ 57 107 156],[ 57 107 156],[ 57 107 156],108,False,False,False,False,False,False,False,False,False,False,False,False
1,[ 69 107 161],[ 19 107 271],[ 69 107  18],[165 107 119],[90 91 18],[ 19 107 271],[ 19 107 271],[ 19 107 271],[ 69 107  18],[ 69 107 161],[ 69 107 161],[ 69 107 161],18,False,False,True,False,True,False,False,False,True,False,False,False
2,[168  57 267],[ 56 187 271],[168  57 267],[228  57 178],[ 90  91 188],[ 56 187 271],[ 56 187 271],[ 56 187 271],[168  57 267],[168  57 267],[168  57 267],[168  57 267],168,True,False,True,False,False,False,False,False,True,True,True,True
3,[92 10 55],[271 188  55],[92 10 55],[10 92 55],[ 91 271  10],[271 188  55],[271 188  55],[271 188  55],[92 10 55],[92 10 55],[92 10 55],[92 10 55],271,False,True,False,False,True,True,True,True,False,False,False,False
4,[267 107 248],[107 248  28],[267 107 248],[ 28 248 107],[ 89  90 222],[107 248  28],[107 248  28],[107 248  28],[267 107 248],[267 107 248],[267 107 248],[267 107 248],222,False,False,False,False,True,False,False,False,False,False,False,False
5,[ 28  57 215],[ 28 209 215],[ 28  57 215],[215 209  28],[ 90  91 209],[ 57  28 215],[ 28 209 215],[ 28 209 215],[ 28  57 215],[ 28  57 215],[ 28  57 215],[ 28  57 215],214,False,False,False,False,False,False,False,False,False,False,False,False
6,[ 23   6 220],[ 23 232 220],[ 23   6 220],[200 220   6],[ 92  91 200],[ 23   6 220],[ 23 232 220],[ 23 232 220],[ 23   6 220],[ 23   6 220],[ 23   6 220],[ 23   6 220],214,False,False,False,False,False,False,False,False,False,False,False,False
7,[185  60 123],[ 42  67 123],[185  60 123],[185  42 123],[271  90 184],[185  60 123],[ 42  67 123],[ 42  67 123],[185  60 123],[185  60 123],[185  60 123],[185  60 123],42,False,True,False,True,False,False,True,True,False,False,False,False
8,[ 16 163 107],[184  72 107],[ 16 163 107],[ 16 163 107],[271  91  72],[ 16 163 107],[184  72 107],[184  72 107],[ 16 163 107],[ 16 163 107],[ 16 163 107],[ 16 163 107],163,True,False,True,True,False,True,False,False,True,True,True,True
9,[ 16 161 107],[161 107 271],[ 16 161 107],[184  16 107],[271  90 184],[ 16 161 107],[161 107 271],[161 107 271],[ 16 161 107],[ 16 161 107],[ 16 161 107],[ 16 161 107],161,True,True,True,False,False,True,True,True,True,True,True,True
10,[187 188 267],[267 187 188],[187 188 267],[187 188 267],[ 90  91 187],[187 188 267],[267 187 188],[267 187 188],[187 188 267],[187 188 267],[187 188 267],[187 188 267],267,True,True,True,True,False,True,True,True,True,True,True,True
11,[ 91 188 243],[ 91 188 243],[ 91 188 243],[ 91 188 243],[ 90 271  91],[ 91 188 243],[ 91 188 243],[ 91 188 243],[ 91 188 243],[ 91 188 243],[ 91 188 243],[ 91 188 243],91,True,True,True,True,True,True,True,True,True,True,True,True
12,[ 89  42 267],[ 89  42 267],[ 89  42 267],[ 89 267  42],[92 87 42],[ 89  42 267],[ 89  42 267],[ 89  42 267],[ 89  42 267],[ 89  42 267],[ 89  42 267],[ 89  42 267],42,True,True,True,True,True,True,True,True,True,True,True,True
13,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
14,[ 28 260 269],[260  28 188],[ 28 269 260],[178 244 269],[ 90  91 188],[ 28 260 269],[260  28 188],[260  28 188],[ 28 269 260],[ 28 260 269],[ 28 260 269],[ 28 260 269],260,True,True,True,False,False,True,True,True,True,True,True,True
15,[57 97 95],[95  7 19],[123  97  95],[167  95  97],[ 92 271   7],[57 97 95],[57 97 95],[95  7 19],[123  97  95],[57 97 95],[57 97 95],[57 97 95],268,False,False,False,False,False,False,False,False,False,False,False,False
16,[194  84 163],[ 67 192  84],[ 67 163  84],[192 244  84],[90 91 17],[194  84 163],[194  84 163],[ 67 192  84],[ 67 163  84],[194  84 163],[194  84 163],[194  84 163],49,False,False,False,False,False,False,False,False,False,False,False,False
17,[ 65  19 232],[119  78  19],[232  65  19],[ 19  65 119],[91 92 35],[ 19 119 232],[ 19 119 232],[119  78  19],[232  65  19],[ 65  19 232],[ 65  19 232],[ 65  19 232],35,False,False,False,False,True,False,False,False,False,False,False,False
18,[ 87 107  97],[107 258 271],[ 87 107  97],[ 87 107  97],[ 91  90 258],[ 87 107  97],[ 87 107  97],[107 258 271],[ 87 107  97],[ 87 107  97],[ 87 107  97],[ 87 107  97],97,True,False,True,True,False,True,True,False,True,True,True,True
19,[143 267  55],[267 187  55],[143 267  55],[157 143  55],[ 90  91 157],[143 267  55],[143 267  55],[267 187  55],[143 267  55],[143 267  55],[143 267  55],[143 267  55],55,True,True,True,True,False,True,True,True,True,True,True,True
20,[154 267  60],[ 60 214 267],[154 267  60],[154  60 267],[ 92 271  60],[154 267  60],[154 267  60],[ 60 214 267],[154 267  60],[154 267  60],[154 267  60],[154 267  60],204,False,False,False,False,False,False,False,False,False,False,False,False
21,[253 218 156],[244 156 232],[253 218 156],[253 156 244],[ 90  91 253],[253 218 156],[253 218 156],[244 156 232],[253 218 156],[253 218 156],[253 218 156],[253 218 156],218,True,False,True,False,False,True,True,False,True,True,True,True
22,[244  28 188],[244  28 188],[  2 188  28],[228  28 244],[91 92 28],[244  28 188],[244  28 188],[244  28 188],[  2 188  28],[244  28 188],[244  28 188],[244  28 188],4,False,False,False,False,False,False,False,False,False,False,False,False
23,[132 123  57],[123   7  65],[132  57 123],[ 65  57 123],[ 92  65 271],[132 123  57],[132 123  57],[123   7  65],[132  57 123],[132 123  57],[132 123  57],[132 123  57],123,True,True,True,True,False,True,True,True,True,True,True,True
24,[ 16 163  84],[163  84 167],[ 16 163  84],[163  84 167],[ 92 167 271],[ 16 163  84],[ 16 163  84],[163  84 167],[ 16 163  84],[ 16 163  84],[ 16 163  84],[ 16 163  84],163,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 77  65 232],[ 77  65 232],[ 77  65 232],[ 77  65 232],[91 92 77],[ 77  65 232],[ 77  65 232],[ 77  65 232],[ 77  65 232],[ 77  65 232],[ 77  65 232],[ 77  65 232],77,True,True,True,True,True,True,True,True,True,True,True,True
26,[ 91   4 205],[ 91   4 205],[ 91   4 205],[ 91 205   4],[ 89  90 205],[ 91   4 205],[ 91   4 205],[ 91   4 205],[ 91   4 205],[ 91   4 205],[ 91   4 205],[ 91   4 205],4,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 90  91 253],[ 90  91 253],[ 90  91 253],[ 90  91 253],[ 90  91 253],[ 90  91 253],[ 90  91 253],[ 90  91 253],[ 90  91 253],[ 90  91 253],[ 90  91 253],[ 90  91 253],253,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 98 196  57],[ 52  27 146],[ 98  57 196],[196   1 244],[ 91 271  57],[ 98 196  57],[ 98 196  57],[ 52  27 146],[ 98  57 196],[ 98 196  57],[ 98 196  57],[ 98 196  57],98,True,False,True,False,False,True,True,False,True,True,True,True
29,[80 89 57],[80 52 89],[80 89 57],[ 89 244  80],[ 91 271  57],[80 57 89],[80 57 89],[80 52 89],[80 89 57],[80 89 57],[80 89 57],[80 89 57],224,False,False,False,False,False,False,False,False,False,False,False,False
30,[270   0 248],[  0 248 270],[270   0 248],[  0 270 248],[90 91  0],[270   0 248],[270   0 248],[270   0 248],[270   0 248],[270   0 248],[270   0 248],[270   0 248],191,False,False,False,False,False,False,False,False,False,False,False,False
31,[188 260  84],[ 84 247 260],[188 260  84],[260 119  84],[90 91 84],[188 260  84],[188 260  84],[188 260  84],[188 260  84],[188 260  84],[188 260  84],[188 260  84],54,False,False,False,False,False,False,False,False,False,False,False,False
32,[164  84   0],[80 84  0],[164  84   0],[ 0 84 80],[90 91 84],[164  84   0],[164  84   0],[164  84   0],[164  84   0],[164  84   0],[164  84   0],[164  84   0],164,True,False,True,False,False,True,True,True,True,True,True,True
33,[267   6  89],[176  89  52],[267  89   6],[  6  89 176],[271  92 176],[267   6  89],[267   6  89],[267   6  89],[267  89   6],[267   6  89],[267   6  89],[267   6  89],214,False,False,False,False,False,False,False,False,False,False,False,False
34,[188 107   6],[178 107 188],[188   6 107],[  6 107 178],[271  90 184],[188 107   6],[188 107   6],[188   6 107],[188   6 107],[188 107   6],[188 107   6],[188 107   6],194,False,False,False,False,False,False,False,False,False,False,False,False
35,[129 215 220],[ 30 215 220],[129 215 220],[167 129 220],[ 90  91 182],[129 215 220],[129 215 220],[129 215 220],[129 215 220],[129 215 220],[129 215 220],[129 215 220],257,False,False,False,False,False,False,False,False,False,False,False,False
36,[241  67  57],[ 57  67 271],[241  67  57],[271  57  67],[90 91 46],[271  57  67],[271  57  67],[241  67  57],[241  67  57],[241  67  57],[241  67  57],[241  67  57],271,False,True,False,True,False,True,True,False,False,False,False,False
37,[244 184 167],[184 244 243],[167 244 184],[184 244 167],[271  92 244],[205 244 167],[205 244 167],[184 244 167],[167 244 184],[244 184 167],[244 184 167],[244 184 167],205,False,False,False,False,False,True,True,False,False,False,False,False
38,[ 92  57 248],[ 92  57 248],[ 92  57 248],[ 57  92 248],[91 92 62],[ 92  57 248],[ 92  57 248],[ 92  57 248],[ 92  57 248],[ 92  57 248],[ 92  57 248],[ 92  57 248],92,True,True,True,True,True,True,True,True,True,True,True,True
39,[  2 247 188],[  2 188 247],[  2 247 188],[  2 247 188],[ 90  91 188],[  2 247 188],[  2 247 188],[  2 247 188],[  2 247 188],[  2 247 188],[  2 247 188],[  2 247 188],188,True,True,True,True,True,True,True,True,True,True,True,True
40,[271  20  42],[271  20  42],[271  20  42],[271  20  42],[ 90 271  20],[271  20  42],[271  20  42],[271  20  42],[271  20  42],[271  20  42],[271  20  42],[271  20  42],20,True,True,True,True,True,True,True,True,True,True,True,True
41,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
0,[124 262 131],[124 262 209],[124 262 131],[107 209 262],[ 89  90 205],[124 262 209],[124 262 209],[124 262 209],[124 262 131],[124 262 131],[124 262 131],[124 262 131],111,False,False,False,False,False,False,False,False,False,False,False,False
1,[177 161  97],[245 187 203],[177 161  97],[178 245  97],[ 89  90 205],[245 187 203],[245 187 203],[245 187 203],[177 161  97],[177 161  97],[177 161  97],[177 161  97],245,False,True,False,True,False,True,True,True,False,False,False,False
2,[ 28 267  94],[ 94  28 187],[ 28 267  94],[167  28  94],[91 92 28],[ 94  28 187],[ 94  28 187],[ 94  28 187],[ 28 267  94],[ 28 267  94],[ 28 267  94],[ 28 267  94],12,False,False,False,False,False,False,False,False,False,False,False,False
3,[ 30  60 221],[48 30 80],[ 30  60 221],[221  42  80],[ 92  87 246],[48 30 80],[48 30 80],[48 30 80],[ 30  60 221],[ 30  60 221],[ 30  60 221],[ 30  60 221],80,False,True,False,True,False,True,True,True,False,False,False,False
4,[203  18  60],[271  18 203],[203  18  60],[165   1 228],[ 92 271  60],[271  18 203],[271  18 203],[271  18 203],[203  18  60],[203  18  60],[203  18  60],[203  18  60],165,False,False,False,True,False,False,False,False,False,False,False,False
5,[ 30 221 253],[ 53 178 247],[ 30 221 253],[221   1 178],[ 90  91 253],[221 253  53],[ 53 178 247],[ 53 178 247],[ 30 221 253],[ 30 221 253],[ 30 221 253],[ 30 221 253],178,False,True,False,True,False,False,True,True,False,False,False,False
6,[231 140 163],[ 54 231  52],[140 231 163],[140 163 110],[90 91 52],[205 163 231],[ 54 231  52],[ 54 231  52],[140 231 163],[231 140 163],[231 140 163],[231 140 163],110,False,False,False,True,False,False,False,False,False,False,False,False
7,[ 42 262 163],[ 72 258 262],[ 42 262 163],[ 42 167 262],[271  91  72],[163 258 262],[ 72 258 262],[ 72 258 262],[ 42 262 163],[ 42 262 163],[ 42 262 163],[ 42 262 163],167,False,False,False,True,False,False,False,False,False,False,False,False
8,[ 28 107 262],[ 28 107 262],[ 28 107 262],[ 28 107 262],[91 92 28],[ 28 107 262],[ 28 107 262],[ 28 107 262],[ 28 107 262],[ 28 107 262],[ 28 107 262],[ 28 107 262],107,True,True,True,True,False,True,True,True,True,True,True,True
9,[205 187 203],[214 187 203],[214 187 203],[214 203 187],[ 90  91 187],[214 205 203],[214 187 203],[214 187 203],[214 187 203],[205 187 203],[205 187 203],[205 187 203],203,True,True,True,True,False,True,True,True,True,True,True,True
10,[167 187 224],[167 224 187],[167 224 187],[224 167 187],[ 90  91 187],[167  46 224],[167 224 187],[167 224 187],[167 224 187],[167 187 224],[167 187 224],[167 187 224],224,True,True,True,True,False,True,True,True,True,True,True,True
11,[246  46  42],[246  46  42],[246  46  42],[ 46 246  42],[92 87 42],[246  46  42],[246  46  42],[246  46  42],[246  46  42],[246  46  42],[246  46  42],[246  46  42],42,True,True,True,True,True,True,True,True,True,True,True,True
12,[ 97 228   1],[ 97 228   1],[ 97 228   1],[ 97 228   1],[90 91  1],[ 97 228   1],[ 97 228   1],[ 97 228   1],[ 97 228   1],[ 97 228   1],[ 97 228   1],[ 97 228   1],1,True,True,True,True,True,True,True,True,True,True,True,True
13,[90 91  1],[90 91  1],[90 91  1],[90 91  1],[90 91  1],[90 91  1],[90 91  1],[90 91  1],[90 91  1],[90 91  1],[90 91  1],[90 91  1],1,True,True,True,True,True,True,True,True,True,True,True,True
14,[97 94 84],[264 124  84],[97 94 84],[ 94  84 264],[ 91  92 264],[97 94 84],[264 124  84],[264 124  84],[97 94 84],[97 94 84],[97 94 84],[97 94 84],264,False,True,False,True,True,False,True,True,False,False,False,False
