,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
14,[16  5 87],[ 24 242   5],[16  5 87],[ 53 178  87],[271  91 242],[178  87   5],[ 24 242   5],[ 24 242   5],[16  5 87],[16  5 87],[16  5 87],[16  5 87],5,True,True,True,False,False,True,True,True,True,True,True,True
15,[151 149 229],[247 149  18],[151 149 229],[ 91 167  94],[ 90 271  91],[149 229  94],[151 149 229],[247 149  18],[151 149 229],[151 149 229],[151 149 229],[151 149 229],94,False,False,False,True,False,True,False,False,False,False,False,False
16,[120 154 185],[105  53 231],[ 68 185 154],[246  68 120],[ 90  91 154],[ 68 120 154],[120 154 185],[105  53 231],[ 68 185 154],[120 154 185],[120 154 185],[120 154 185],154,True,False,True,False,True,True,True,False,True,True,True,True
17,[182 149  92],[149 156 220],[182 149  92],[206 182  92],[90 91 92],[182 149  92],[182 149  92],[149 156 220],[182 149  92],[182 149  92],[182 149  92],[182 149  92],92,True,False,True,True,True,True,True,False,True,True,True,True
18,[ 28   0 123],[ 52 107 271],[ 28   0 123],[107  52 123],[91 92 28],[  0 107 123],[ 28   0 123],[ 52 107 271],[ 28   0 123],[ 28   0 123],[ 28   0 123],[ 28   0 123],0,True,False,True,False,False,True,True,False,True,True,True,True
19,[ 86 110  16],[265 195  91],[ 86 110  16],[ 91  86 110],[90 91 86],[ 16  86 110],[ 86 110  16],[265 195  91],[ 86 110  16],[ 86 110  16],[ 86 110  16],[ 86 110  16],16,True,False,True,False,False,True,True,False,True,True,True,True
20,[62 21  6],[  6  62 242],[62 21  6],[ 62 157 246],[271  91 242],[246 157   6],[62 21  6],[  6  62 242],[62 21  6],[62 21  6],[62 21  6],[62 21  6],21,True,False,True,False,False,False,True,False,True,True,True,True
21,[165 110  28],[ 91 165  17],[165 110  28],[ 91 165 110],[ 92 271  75],[165  28 110],[165 110  28],[ 91 165  17],[165 110  28],[165 110  28],[165 110  28],[165 110  28],165,True,True,True,True,False,True,True,True,True,True,True,True
22,[178 259  16],[178 242  53],[178 259  16],[242  53 178],[271  90 259],[259  16 178],[178 259  16],[178 242  53],[178 259  16],[178 259  16],[178 259  16],[178 259  16],259,True,False,True,False,True,True,True,False,True,True,True,True
23,[167 149 229],[ 91 149 247],[167 149 229],[ 91 167 229],[ 90 271 149],[167 149 229],[167 149 229],[ 91 149 247],[167 149 229],[167 149 229],[167 149 229],[167 149 229],149,True,True,True,False,True,True,True,True,True,True,True,True
24,[231   4 246],[  4 231  53],[231   4 246],[ 53 231 246],[271  91   4],[  4 231 246],[231   4 246],[  4 231  53],[231   4 246],[231   4 246],[231   4 246],[231   4 246],246,True,False,True,True,False,True,True,False,True,True,True,True
25,[134 149 247],[134 149 247],[134 149 247],[134 149 247],[ 91  92 247],[134 149 247],[134 149 247],[134 149 247],[134 149 247],[134 149 247],[134 149 247],[134 149 247],149,True,True,True,True,False,True,True,True,True,True,True,True
26,[ 92 107  28],[ 92  28 107],[ 92 107  28],[ 92  28 107],[91 92 28],[ 92  28 107],[ 92 107  28],[ 92  28 107],[ 92 107  28],[ 92 107  28],[ 92 107  28],[ 92 107  28],28,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],91,True,True,True,True,True,True,True,True,True,True,True,True
28,[62 16 89],[ 62 209 124],[62 16 89],[ 62 209 147],[271  91  72],[ 89 147 209],[62 16 89],[ 62 209 124],[62 16 89],[62 16 89],[62 16 89],[62 16 89],147,False,False,False,True,False,True,False,False,False,False,False,False
29,[259  89   0],[ 24 147   0],[259  89   0],[111 119 147],[90 91  0],[ 89 147   0],[259  89   0],[ 24 147   0],[259  89   0],[259  89   0],[259  89   0],[259  89   0],147,False,True,False,True,False,True,False,True,False,False,False,False
30,[149 140 123],[149 129  67],[149 140 123],[140 238 123],[ 90  91 260],[140 123 238],[149 140 123],[149 140 123],[149 140 123],[149 140 123],[149 140 123],[149 140 123],140,True,False,True,True,False,True,True,True,True,True,True,True
31,[ 16  42 154],[156 154  53],[ 16  42 154],[ 53  42 157],[ 90  91 157],[154 157  42],[ 16  42 154],[ 16  42 154],[ 16  42 154],[ 16  42 154],[ 16  42 154],[ 16  42 154],154,True,True,True,False,False,True,True,True,True,True,True,True
32,[253 143  95],[253 165 143],[253 143  95],[ 95 165 143],[271  91 165],[253 143  95],[253 143  95],[253 143  95],[253 143  95],[253 143  95],[253 143  95],[253 143  95],95,True,False,True,True,False,True,True,True,True,True,True,True
33,[196 129  15],[238 129 184],[196 129  15],[184  17 238],[ 90  91 103],[129 238  15],[196 129  15],[196 129  15],[196 129  15],[196 129  15],[196 129  15],[196 129  15],15,True,False,True,False,False,True,True,True,True,True,True,True
34,[229  92 255],[ 62 229 271],[229  92 255],[ 62 255 229],[91 92 62],[229  92 255],[229  92 255],[229  92 255],[229  92 255],[229  92 255],[229  92 255],[229  92 255],255,True,False,True,True,False,True,True,True,True,True,True,True
35,[ 80   6 123],[242  77   6],[ 80   6 123],[123  80  61],[ 90 271 214],[  6  80 123],[ 80   6 123],[ 80   6 123],[ 80   6 123],[ 80   6 123],[ 80   6 123],[ 80   6 123],80,True,False,True,True,False,True,True,True,True,True,True,True
36,[62 16 89],[89 72 62],[62 16 89],[ 89 257  62],[90 91 89],[62 16 89],[62 16 89],[62 16 89],[62 16 89],[62 16 89],[62 16 89],[62 16 89],89,True,True,True,True,True,True,True,True,True,True,True,True
37,[258 259  89],[259 258  89],[258 259  89],[259 258  89],[90 91 89],[258 259  89],[258 259  89],[258 259  89],[258 259  89],[258 259  89],[258 259  89],[258 259  89],89,True,True,True,True,True,True,True,True,True,True,True,True
38,[ 20  46 149],[ 20  46 149],[ 20  46 149],[ 20 149  46],[ 90 271  20],[ 46  20 149],[ 20  46 149],[ 20  46 149],[ 20  46 149],[ 20  46 149],[ 20  46 149],[ 20  46 149],100,False,False,False,False,False,False,False,False,False,False,False,False
39,[84 53 42],[84 53 42],[84 53 42],[84 53 42],[271  90  53],[84 53 42],[84 53 42],[84 53 42],[84 53 42],[84 53 42],[84 53 42],[84 53 42],42,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 90 253 187],[ 90 253 187],[ 90 253 187],[ 90 253 187],[ 90  91 253],[ 90 253 187],[ 90 253 187],[ 90 253 187],[ 90 253 187],[ 90 253 187],[ 90 253 187],[ 90 253 187],253,True,True,True,True,True,True,True,True,True,True,True,True
41,[271  90 184],[271  90 184],[271  90 184],[271  90 184],[271  90 184],[271  90 184],[271  90 184],[271  90 184],[271  90 184],[271  90 184],[271  90 184],[271  90 184],184,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 0 31 87],[143 112 271],[ 0 31 87],[143  87  80],[ 92  31 271],[143 112 271],[143 112 271],[143 112 271],[ 0 31 87],[ 0 31 87],[ 0 31 87],[ 0 31 87],171,False,False,False,False,False,False,False,False,False,False,False,False
1,[107   6  92],[103 107 167],[107   6  92],[231 167   1],[ 92 167 271],[103 107 167],[103 107 167],[103 107 167],[107   6  92],[107   6  92],[107   6  92],[107   6  92],69,False,False,False,False,False,False,False,False,False,False,False,False
2,[232 190  42],[ 42 190 220],[129 190  42],[190  42 178],[ 92  87 178],[ 42 190 220],[ 42 190 220],[ 42 190 220],[129 190  42],[232 190  42],[232 190  42],[232 190  42],190,True,True,True,True,False,True,True,True,True,True,True,True
3,[253 188 123],[253  52 220],[253 188 123],[123  94  12],[ 90  91 253],[253  52 220],[253  52 220],[253  52 220],[253 188 123],[253 188 123],[253 188 123],[253 188 123],188,True,False,True,False,False,False,False,False,True,True,True,True
4,[  4 229 262],[262 229  52],[  4 229 262],[ 52 229 262],[271  90 131],[262 229  52],[262 229  52],[262 229  52],[  4 229 262],[  4 229 262],[  4 229 262],[  4 229 262],46,False,False,False,False,False,False,False,False,False,False,False,False
5,[257 205 160],[142 242 160],[257 205 160],[160 142  61],[ 91 257 271],[205 242 160],[142 242 160],[142 242 160],[257 205 160],[257 205 160],[257 205 160],[257 205 160],160,True,True,True,True,False,True,True,True,True,True,True,True
6,[129  17 231],[ 17 129 231],[231  17 129],[231  17 119],[ 89  90 119],[231  17 129],[ 17 129 231],[ 17 129 231],[231  17 129],[129  17 231],[129  17 231],[129  17 231],129,True,True,True,False,False,True,True,True,True,True,True,True
7,[157 214 205],[267   2 157],[  2 214 205],[205  65 157],[ 90  91 267],[ 65   2 205],[267   2 157],[267   2 157],[157 214 205],[157 214 205],[157 214 205],[157 214 205],65,False,False,False,True,False,True,False,False,False,False,False,False
8,[271   6  87],[ 87   6 271],[271   6  87],[67  6 87],[90 91 67],[67  6 87],[ 87   6 271],[ 87   6 271],[271   6  87],[271   6  87],[271   6  87],[271   6  87],67,False,False,False,True,True,True,False,False,False,False,False,False
9,[247   6  92],[  6 247   1],[247   6  92],[92  6  1],[90 91 92],[247   6  92],[  6 247   1],[  6 247   1],[247   6  92],[247   6  92],[247   6  92],[247   6  92],92,True,False,True,True,True,True,False,False,True,True,True,True
10,[163 220  42],[163  42 220],[163 220  42],[163 220  42],[271  90 208],[163 220  42],[163  42 220],[163  42 220],[163 220  42],[163 220  42],[163 220  42],[163 220  42],220,True,True,True,True,False,True,True,True,True,True,True,True
11,[101 267 220],[267 101 220],[267 101 220],[220 267 101],[ 90  91 101],[267 220 101],[267 101 220],[267 101 220],[267 101 220],[101 267 220],[101 267 220],[101 267 220],101,True,True,True,True,True,True,True,True,True,True,True,True
12,[ 92 164 202],[ 92 164 202],[ 92 164 202],[ 92 164 202],[ 91  92 164],[ 92 164 202],[ 92 164 202],[ 92 164 202],[ 92 164 202],[ 92 164 202],[ 92 164 202],[ 92 164 202],164,True,True,True,True,True,True,True,True,True,True,True,True
13,[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],[ 91  92 198],198,True,True,True,True,True,True,True,True,True,True,True,True
14,[203 140 251],[187 140 251],[203 140 251],[178 167 120],[ 90  91 111],[203 140 251],[187 140 251],[187 140 251],[203 140 251],[203 140 251],[203 140 251],[203 140 251],251,True,True,True,False,False,True,True,True,True,True,True,True
15,[71 92 95],[195 247  91],[71 92 95],[165 178 245],[271  91 158],[71 92 95],[71 92 95],[195 247  91],[71 92 95],[71 92 95],[71 92 95],[71 92 95],95,True,False,True,False,False,True,True,False,True,True,True,True
16,[22 95 42],[ 42 247  68],[22 42 95],[86 42 68],[90 91 89],[22 95 42],[22 95 42],[ 42 247  68],[22 95 42],[22 95 42],[22 95 42],[22 95 42],95,True,False,True,False,False,True,True,False,True,True,True,True
17,[191 222  16],[ 94 221   1],[191 222  16],[222   1  94],[ 89  90 222],[191 222  16],[191 222  16],[ 94 221   1],[191 222  16],[191 222  16],[191 222  16],[191 222  16],16,True,False,True,False,False,True,True,False,True,True,True,True
18,[129 188 262],[192 188 262],[129 188 262],[246 192 262],[271  91 129],[129 188 262],[129 188 262],[192 188 262],[129 188 262],[129 188 262],[129 188 262],[129 188 262],129,True,False,True,False,True,True,True,False,True,True,True,True
19,[146  28 123],[146   2 263],[146  28 123],[263 146 123],[271  90  97],[146  28 123],[146  28 123],[146   2 263],[146  28 123],[146  28 123],[146  28 123],[146  28 123],146,True,True,True,True,False,True,True,True,True,True,True,True
20,[62  6 92],[92  6 62],[62  6 92],[92  6 62],[271  92   6],[62  6 92],[62  6 92],[92  6 62],[62  6 92],[62  6 92],[62  6 92],[62  6 92],204,False,False,False,False,False,False,False,False,False,False,False,False
21,[156  56 149],[167 149 184],[184 149  56],[184 167 165],[271  90 184],[ 56 149 184],[156  56 149],[167 149 184],[184 149  56],[156  56 149],[156  56 149],[156  56 149],56,True,False,True,False,False,True,True,False,True,True,True,True
22,[231 203 140],[231 165 203],[231 203 140],[203 165 167],[271  91 165],[231 203 140],[231 203 140],[231 165 203],[231 203 140],[231 203 140],[231 203 140],[231 203 140],140,True,False,True,False,False,True,True,False,True,True,True,True
23,[195 247 184],[247 165 184],[195 247 184],[195 165 184],[271  90 184],[247 195 184],[195 247 184],[247 165 184],[195 247 184],[195 247 184],[195 247 184],[195 247 184],184,True,True,True,True,True,True,True,True,True,True,True,True
24,[161 247 184],[161 247 184],[161 247 184],[161 247 184],[ 92  87 161],[161 247 184],[161 247 184],[161 247 184],[161 247 184],[161 247 184],[161 247 184],[161 247 184],247,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 54 191 222],[ 54 191 222],[ 54 191 222],[ 54 191 222],[ 90 271  54],[ 54 191 222],[ 54 191 222],[ 54 191 222],[ 54 191 222],[ 54 191 222],[ 54 191 222],[ 54 191 222],222,True,True,True,True,False,True,True,True,True,True,True,True
26,[271  57 215],[271  57 215],[271  57 215],[271  57 215],[271  90 215],[271  57 215],[271  57 215],[271  57 215],[271  57 215],[271  57 215],[271  57 215],[271  57 215],215,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],267,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 16 253 123],[ 53 253 200],[ 16 253 123],[200 123  94],[ 92  87 144],[ 16 253 123],[ 16 253 123],[ 53 253 200],[ 16 253 123],[ 16 253 123],[ 16 253 123],[ 16 253 123],146,False,False,False,False,False,False,False,False,False,False,False,False
29,[ 69 190   0],[190 222   0],[ 69 190   0],[190 244 142],[271  92 163],[ 69   0 190],[ 69 190   0],[190 222   0],[ 69 190   0],[ 69 190   0],[ 69 190   0],[ 69 190   0],0,True,True,True,False,False,True,True,True,True,True,True,True
30,[214   6  49],[215   6 184],[214  49   6],[184  80  86],[271  90 184],[242   6 184],[214   6  49],[214   6  49],[214  49   6],[214   6  49],[214   6  49],[214   6  49],6,True,True,True,False,False,True,True,True,True,True,True,True
31,[259 140  98],[  1 215  98],[259 140  98],[140  98   1],[ 91 271 211],[259 140  98],[259 140  98],[259 140  98],[259 140  98],[259 140  98],[259 140  98],[259 140  98],140,True,False,True,True,False,True,True,True,True,True,True,True
32,[ 53 222  98],[ 53 187 167],[ 53 222  98],[ 53  98 167],[ 92 167 271],[222 242  98],[ 53 222  98],[ 53 222  98],[ 53 222  98],[ 53 222  98],[ 53 222  98],[ 53 222  98],53,True,True,True,True,False,False,True,True,True,True,True,True
33,[ 53 154 143],[ 24 143 154],[ 53 154 143],[143  53 154],[ 90  91 236],[ 24 143 154],[ 53 154 143],[ 53 154 143],[ 53 154 143],[ 53 154 143],[ 53 154 143],[ 53 154 143],154,True,True,True,True,False,True,True,True,True,True,True,True
34,[259 123 129],[222 167 215],[259 123 129],[222 167 123],[271  90 259],[259 129 123],[259 123 129],[259 123 129],[259 123 129],[259 123 129],[259 123 129],[259 123 129],222,False,True,False,True,False,False,False,False,False,False,False,False
35,[156 220   6],[ 12   6 220],[156 220   6],[206   6  12],[ 89  90 220],[206  65   6],[156 220   6],[156 220   6],[156 220   6],[156 220   6],[156 220   6],[156 220   6],6,True,True,True,True,False,True,True,True,True,True,True,True
36,[220 253 123],[ 97 220 253],[220 253 123],[ 64 253 123],[ 92  87 144],[220 253 123],[220 253 123],[220 253 123],[220 253 123],[220 253 123],[220 253 123],[220 253 123],253,True,True,True,True,False,True,True,True,True,True,True,True
37,[ 10   4 222],[ 10   4 222],[ 10   4 222],[163   4 222],[ 91 271  57],[ 10   4 222],[ 10   4 222],[ 10   4 222],[ 10   4 222],[ 10   4 222],[ 10   4 222],[ 10   4 222],4,True,True,True,True,False,True,True,True,True,True,True,True
38,[236 214 215],[214 236 215],[236 214 215],[161 214 236],[ 92  87 161],[236 214 215],[236 214 215],[236 214 215],[236 214 215],[236 214 215],[236 214 215],[236 214 215],214,True,True,True,True,False,True,True,True,True,True,True,True
39,[144 215 220],[144 215 220],[144 215 220],[144 215 220],[271  90 215],[144 215 220],[144 215 220],[144 215 220],[144 215 220],[144 215 220],[144 215 220],[144 215 220],144,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 89 167 267],[ 89 167 267],[ 89 167 267],[ 89 167 267],[ 92 167 271],[ 89 167 267],[ 89 167 267],[ 89 167 267],[ 89 167 267],[ 89 167 267],[ 89 167 267],[ 89 167 267],267,True,True,True,True,False,True,True,True,True,True,True,True
41,[271  91 242],[271  91 242],[271  91 242],[271  91 242],[271  91 242],[271  91 242],[271  91 242],[271  91 242],[271  91 242],[271  91 242],[271  91 242],[271  91 242],242,True,True,True,True,True,True,True,True,True,True,True,True
0,[189 203 142],[105 268  77],[189 203 142],[ 77 120 142],[271  90 106],[105 268  77],[105 268  77],[105 268  77],[189 203 142],[189 203 142],[189 203 142],[189 203 142],189,True,False,True,False,False,False,False,False,True,True,True,True
1,[203  57  10],[229 165   0],[203  57  10],[165  68  94],[ 90  91 203],[229 165   0],[229 165   0],[229 165   0],[203  57  10],[203  57  10],[203  57  10],[203  57  10],0,False,True,False,False,False,True,True,True,False,False,False,False
2,[259 262  87],[262  87  30],[194 262  87],[ 86  87 262],[271  91 199],[262  87  30],[262  87  30],[262  87  30],[194 262  87],[259 262  87],[259 262  87],[259 262  87],258,False,False,False,False,False,False,False,False,False,False,False,False
3,[188 203  98],[ 98   6 203],[  6 188  98],[187 203  98],[ 90  91 100],[ 98   6 203],[ 98   6 203],[ 98   6 203],[  6 188  98],[188 203  98],[188 203  98],[188 203  98],188,True,False,True,False,False,False,False,False,True,True,True,True
4,[222 156  17],[222  53  17],[ 53 222  17],[222  17 246],[ 92   2 271],[222  53  17],[222  53  17],[222  53  17],[ 53 222  17],[222 156  17],[222 156  17],[222 156  17],156,True,False,False,False,False,False,False,False,False,True,True,True
5,[271 203 253],[ 24 142 271],[271 203 253],[246 120 142],[ 90  91 271],[ 24 203 253],[ 24 142 271],[ 24 142 271],[271 203 253],[271 203 253],[271 203 253],[271 203 253],203,True,False,True,False,False,True,False,False,True,True,True,True
6,[ 10 202  42],[ 91 167  42],[202  91  42],[ 86 167  42],[ 91  92 164],[ 10 202  42],[ 91 167  42],[ 91 167  42],[202  91  42],[ 10 202  42],[ 10 202  42],[ 10 202  42],10,True,False,False,False,False,True,False,False,False,True,True,True
7,[203 215  42],[215  42 203],[  6 149  42],[203  42 186],[271  90 215],[  6 149  42],[215  42 203],[215  42 203],[  6 149  42],[203 215  42],[203 215  42],[203 215  42],6,False,False,True,False,False,True,False,False,True,False,False,False
8,[203  16 161],[106  77 203],[161  16 203],[ 23  77 203],[ 92  87 161],[ 77  16 203],[106  77 203],[106  77 203],[161  16 203],[203  16 161],[203  16 161],[203  16 161],16,True,False,True,False,False,True,False,False,True,True,True,True
9,[203 229  57],[229 268 203],[ 57 229 203],[268 229 203],[ 89 271 122],[268 203 229],[229 268 203],[229 268 203],[ 57 229 203],[203 229  57],[203 229  57],[203 229  57],229,True,True,True,True,False,True,True,True,True,True,True,True
10,[205 194 262],[205  30 262],[194 205 262],[ 30 205 262],[92 91 30],[194 205 262],[205  30 262],[205  30 262],[194 205 262],[205 194 262],[205 194 262],[205 194 262],262,True,True,True,True,False,True,True,True,True,True,True,True
11,[ 84 267 203],[ 84 267 203],[ 84 267 203],[ 84 267 203],[90 91 84],[ 84 267 203],[ 84 267 203],[ 84 267 203],[ 84 267 203],[ 84 267 203],[ 84 267 203],[ 84 267 203],267,True,True,True,True,False,True,True,True,True,True,True,True
12,[91 84 23],[91 84 23],[91 84 23],[91 84 23],[90 91 84],[91 84 23],[91 84 23],[91 84 23],[91 84 23],[91 84 23],[91 84 23],[91 84 23],23,True,True,True,True,False,True,True,True,True,True,True,True
13,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
14,[156 151 143],[165 143 156],[156 151 143],[165   1  80],[271  91 165],[221 151 143],[165 143 156],[165 143 156],[156 151 143],[156 151 143],[156 151 143],[156 151 143],19,False,False,False,False,False,False,False,False,False,False,False,False
15,[198 215  89],[ 89  91 200],[198 215  89],[165 178  80],[271  91 181],[ 72 215  89],[198 215  89],[ 89  91 200],[198 215  89],[198 215  89],[198 215  89],[198 215  89],89,True,True,True,False,False,True,True,True,True,True,True,True
16,[259 188  98],[184 156  98],[259 188  98],[184  12  98],[90 91 12],[259 188  98],[259 188  98],[184 156  98],[259 188  98],[259 188  98],[259 188  98],[259 188  98],105,False,False,False,False,False,False,False,False,False,False,False,False
17,[185 253  92],[263 253 203],[185 253  92],[203 110 246],[ 90  91 253],[185 253  92],[185  92 253],[263 253 203],[185 253  92],[185 253  92],[185 253  92],[185 253  92],263,False,True,False,False,False,False,False,True,False,False,False,False
18,[196 143  92],[143 215  30],[196 143  92],[ 92  46 143],[ 92 271 143],[196  92 143],[196 143  92],[143 215  30],[196 143  92],[196 143  92],[196 143  92],[196 143  92],36,False,False,False,False,False,False,False,False,False,False,False,False
19,[72 24 92],[24 72 91],[ 24 267  92],[92 91 19],[ 92 271  60],[72 24 92],[ 60 267  92],[24 72 91],[ 24 267  92],[72 24 92],[72 24 92],[72 24 92],19,False,False,False,True,False,False,False,False,False,False,False,False
20,[ 62  28 188],[ 62 188   1],[ 62  28 188],[ 62 228   1],[91 92 28],[ 62  28 188],[ 62 188  28],[ 62 188   1],[ 62  28 188],[ 62  28 188],[ 62  28 188],[ 62  28 188],188,True,True,True,False,False,True,True,True,True,True,True,True
21,[259 185 129],[244 129  30],[259 185 129],[259 129 244],[271  90 259],[259 185 129],[185 259 129],[244 129  30],[259 185 129],[259 185 129],[259 185 129],[259 185 129],185,True,False,True,False,False,True,True,False,True,True,True,True
22,[158 151 143],[143 156 165],[158 151 143],[151 143 165],[ 90 271 156],[156 151 143],[156 151 143],[143 156 165],[158 151 143],[158 151 143],[158 151 143],[158 151 143],158,True,False,True,False,False,False,False,False,True,True,True,True
23,[198 215 181],[ 23 215 165],[215  23 181],[181  23 165],[271  91 181],[198 181 215],[165 215 198],[ 23 215 165],[ 23 215 181],[198 215 181],[198 215 181],[198 215 181],181,True,False,True,True,True,True,False,False,True,True,True,True
24,[122 156  23],[ 23 156  12],[122 156  23],[122  23  12],[ 90 271 156],[ 23 156 122],[122 156  12],[ 23 156  12],[122 156  23],[122 156  23],[122 156  23],[122 156  23],156,True,True,True,False,True,True,True,True,True,True,True,True
25,[ 46 164 185],[164 185  46],[ 46 164 185],[164 185  46],[ 90  91 185],[164  46 185],[ 46 164 185],[164 185  46],[ 46 164 185],[ 46 164 185],[ 46 164 185],[ 46 164 185],185,True,True,True,True,True,True,True,True,True,True,True,True
26,[271  30 215],[271  30 215],[271  30 215],[271  30 215],[92 91 30],[271  30 215],[271  30 215],[271  30 215],[271  30 215],[271  30 215],[271  30 215],[271  30 215],215,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],[ 90  91 267],267,True,True,True,True,True,True,True,True,True,True,True,True
28,[141 188 140],[ 18 146 140],[141 188 140],[146 228 244],[ 92 271  60],[141 188 140],[141 188 140],[ 18 146 140],[141 188 140],[141 188 140],[141 188 140],[141 188 140],140,True,True,True,False,False,True,True,True,True,True,True,True
29,[ 97 253 151],[222 253  33],[ 97 253 151],[244   1 120],[90 91  1],[ 49 151 253],[ 97 253 151],[222 253  33],[ 97 253 151],[ 97 253 151],[ 97 253 151],[ 97 253 151],253,True,True,True,False,False,True,True,True,True,True,True,True
30,[253  92 123],[  6 239 184],[253  92 123],[123  86 239],[271  90 208],[253  92 123],[253  92 123],[253  92 123],[253  92 123],[253  92 123],[253  92 123],[253  92 123],92,True,False,True,False,False,True,True,True,True,True,True,True
31,[ 72 149  15],[ 72 149  80],[ 72 149  15],[228  80  86],[ 90  91 232],[ 72 149  15],[267 149  15],[ 72 149  15],[ 72 149  15],[ 72 149  15],[ 72 149  15],[ 72 149  15],15,True,False,True,False,False,True,True,True,True,True,True,True
32,[16 22 87],[222  22  87],[16 22 87],[222 178  87],[271  91 249],[16 22 87],[16 22 87],[16 22 87],[16 22 87],[16 22 87],[16 22 87],[16 22 87],22,True,True,True,False,False,True,True,True,True,True,True,True
33,[ 57 103 143],[103 143 165],[ 57 143 103],[ 61   1 165],[ 92 271 143],[205 103 143],[194  57 143],[ 57 143 103],[ 57 143 103],[ 57 103 143],[ 57 103 143],[ 57 103 143],103,True,True,True,False,False,True,False,True,True,True,True,True
34,[247 229 143],[247 229 143],[247 229 143],[ 53 229 143],[ 91  92 198],[247 229 143],[267 229 143],[247 229 143],[247 229 143],[247 229 143],[247 229 143],[247 229 143],247,True,True,True,False,False,True,False,True,True,True,True,True
35,[ 45 221 143],[ 97 143 221],[ 45 221 143],[163 194 143],[271  92 163],[ 45 221 143],[ 45 221 143],[ 45 221 143],[ 45 221 143],[ 45 221 143],[ 45 221 143],[ 45 221 143],45,True,False,True,False,False,True,True,True,True,True,True,True
36,[ 62   6 188],[188  62   6],[ 62   6 188],[ 62 228 244],[ 90  91 228],[ 62   6 188],[ 62   6 188],[ 62   6 188],[ 62   6 188],[ 62   6 188],[ 62   6 188],[ 62   6 188],188,True,True,True,False,False,True,True,True,True,True,True,True
37,[205 164  57],[205 126 244],[205 164  57],[164 205 244],[271  92 244],[164 205  57],[205 164  57],[205 164  57],[205 164  57],[205 164  57],[205 164  57],[205 164  57],126,False,True,False,False,False,False,False,False,False,False,False,False
38,[ 86 123 163],[163 123  86],[208 163 123],[208 123  86],[271  92 163],[ 86 123 163],[163 123  86],[163 123  86],[208 163 123],[ 86 123 163],[ 86 123 163],[ 86 123 163],123,True,True,True,True,False,True,True,True,True,True,True,True
39,[173 228 267],[173 228 267],[228 173 267],[267 173 228],[ 92  91 173],[173 228 267],[173 228 267],[228 173 267],[228 173 267],[173 228 267],[173 228 267],[173 228 267],173,True,True,True,True,True,True,True,True,True,True,True,True
40,[271 249   4],[271 249   4],[271 249   4],[271 249   4],[271  91   4],[271 249   4],[271 249   4],[271 249   4],[271 249   4],[271 249   4],[271 249   4],[271 249   4],249,True,True,True,True,False,True,True,True,True,True,True,True
41,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
0,[157  22  80],[ 77 253 157],[157  22  80],[ 77 157  80],[ 92 271  75],[ 77 253 157],[ 77 253 157],[ 77 253 157],[157  22  80],[157  22  80],[157  22  80],[157  22  80],213,False,False,False,False,False,False,False,False,False,False,False,False
1,[231  18  87],[265  87 231],[231  18  87],[178 246  87],[ 90 271  54],[265  87 231],[265  87 231],[265  87 231],[231  18  87],[231  18  87],[231  18  87],[231  18  87],18,True,False,True,False,False,False,False,False,True,True,True,True
